game_id,goal_no,player_id,player_name,team_name,period,x_adjusted,y_adjusted
2023020342,1,8475279.0,Ben Chiarot,Detroit Red Wings,2,86.0,-3.0
2023020050,2,8475279.0,Ben Chiarot,Detroit Red Wings,2,68.0,27.0
2023020335,1,8477018.0,Ben Hutton,Vegas Golden Knights,3,54.0,15.0
2023020096,1,8476399.0,Blake Coleman,Calgary Flames,1,75.0,-4.0
2023020213,2,8476399.0,Blake Coleman,Calgary Flames,2,75.0,-6.0
2023020260,3,8476399.0,Blake Coleman,Calgary Flames,2,83.0,3.0
2023020051,4,8476399.0,Blake Coleman,Calgary Flames,3,73.0,-19.0
2023020305,5,8476399.0,Blake Coleman,Calgary Flames,3,84.0,5.0
2023020186,6,8476399.0,Blake Coleman,Calgary Flames,3,67.0,-12.0
2023020196,1,8471218.0,Blake Wheeler,New York Rangers,3,83.0,-3.0
2023020261,2,8471218.0,Blake Wheeler,New York Rangers,3,35.0,8.0
2023020107,1,8477500.0,Bo Horvat,New York Islanders,1,70.0,2.0
2023020327,2,8477500.0,Bo Horvat,New York Islanders,1,69.0,-20.0
2023020341,3,8477500.0,Bo Horvat,New York Islanders,1,79.0,6.0
2023020064,4,8477500.0,Bo Horvat,New York Islanders,2,89.0,-22.0
2023020241,5,8477500.0,Bo Horvat,New York Islanders,2,67.0,-18.0
2023020134,6,8477500.0,Bo Horvat,New York Islanders,3,57.0,6.0
2023020064,7,8477500.0,Bo Horvat,New York Islanders,3,87.0,8.0
2023020248,8,8477500.0,Bo Horvat,New York Islanders,5,70.0,-8.0
2023020260,9,8477500.0,Bo Horvat,New York Islanders,5,75.0,-7.0
2023020268,1,8481553.0,Bobby Brink,Philadelphia Flyers,2,63.0,26.0
2023020104,2,8481553.0,Bobby Brink,Philadelphia Flyers,2,79.0,7.0
2023020104,3,8481553.0,Bobby Brink,Philadelphia Flyers,3,87.0,-3.0
2023020157,4,8481553.0,Bobby Brink,Philadelphia Flyers,3,67.0,-4.0
2023020194,1,8476432.0,Boone Jenner,Columbus Blue Jackets,1,74.0,0.0
2023020280,2,8476432.0,Boone Jenner,Columbus Blue Jackets,1,89.0,-4.0
2023020022,3,8476432.0,Boone Jenner,Columbus Blue Jackets,1,83.0,-4.0
2023020296,4,8476432.0,Boone Jenner,Columbus Blue Jackets,1,83.0,-0.0
2023020280,5,8476432.0,Boone Jenner,Columbus Blue Jackets,1,86.0,-5.0
2023020022,6,8476432.0,Boone Jenner,Columbus Blue Jackets,1,80.0,1.0
2023020176,7,8476432.0,Boone Jenner,Columbus Blue Jackets,1,64.0,-17.0
2023020022,8,8476432.0,Boone Jenner,Columbus Blue Jackets,2,80.0,-3.0
2023020354,9,8476432.0,Boone Jenner,Columbus Blue Jackets,2,70.0,1.0
2023020268,10,8476432.0,Boone Jenner,Columbus Blue Jackets,2,88.0,2.0
2023020371,11,8476432.0,Boone Jenner,Columbus Blue Jackets,2,80.0,-6.0
2023020146,12,8476432.0,Boone Jenner,Columbus Blue Jackets,3,75.0,-1.0
2023020073,13,8476432.0,Boone Jenner,Columbus Blue Jackets,3,78.0,1.0
2023020333,1,8479383.0,Boris Katchouk,Chicago Blackhawks,1,79.0,-4.0
2023020317,2,8479383.0,Boris Katchouk,Chicago Blackhawks,3,83.0,-3.0
2023020366,1,8481524.0,Bowen Byram,Colorado Avalanche,1,60.0,-1.0
2023020366,2,8481524.0,Bowen Byram,Colorado Avalanche,1,61.0,12.0
2023020201,3,8481524.0,Bowen Byram,Colorado Avalanche,2,71.0,17.0
2023020090,4,8481524.0,Bowen Byram,Colorado Avalanche,2,49.0,4.0
2023020143,5,8481524.0,Bowen Byram,Colorado Avalanche,3,71.0,-6.0
2023020062,1,8473419.0,Brad Marchand,Boston Bruins,1,64.0,23.0
2023020130,2,8473419.0,Brad Marchand,Boston Bruins,2,81.0,-1.0
2023020079,3,8473419.0,Brad Marchand,Boston Bruins,2,62.0,-2.0
2023020371,4,8473419.0,Brad Marchand,Boston Bruins,3,72.0,-13.0
2023020371,5,8473419.0,Brad Marchand,Boston Bruins,3,47.0,3.0
2023020371,6,8473419.0,Brad Marchand,Boston Bruins,3,59.0,16.0
2023020178,7,8473419.0,Brad Marchand,Boston Bruins,3,84.0,-4.0
2023020212,8,8473419.0,Brad Marchand,Boston Bruins,3,86.0,-3.0
2023020081,9,8473419.0,Brad Marchand,Boston Bruins,3,49.0,4.0
2023020079,10,8473419.0,Brad Marchand,Boston Bruins,3,80.0,-7.0
2023020364,11,8473419.0,Brad Marchand,Boston Bruins,4,85.0,-6.0
2023020110,1,8482073.0,Braden Schneider,New York Rangers,2,49.0,-8.0
2023020360,1,8476869.0,Brady Skjei,Carolina Hurricanes,3,54.0,-8.0
2023020180,2,8476869.0,Brady Skjei,Carolina Hurricanes,3,73.0,-15.0
2023020004,3,8476869.0,Brady Skjei,Carolina Hurricanes,3,48.0,36.0
2023020318,4,8476869.0,Brady Skjei,Carolina Hurricanes,3,82.0,2.0
2023020242,1,8480801.0,Brady Tkachuk,Ottawa Senators,1,70.0,11.0
2023020242,2,8480801.0,Brady Tkachuk,Ottawa Senators,1,86.0,-4.0
